id,video_id,content,author,like_count,created_at,likes,timestamp,brand,sentiment,sentiment_score,topic
2,qvD8nvByXL0,標準的路線錯誤 主打內用你要翻桌率高才會賺 而且星巴克跟露易莎不對等不能比較,@sirhlee,0,2024-12-14 23:39:39,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
5,qvD8nvByXL0,相比起來，還是比較喜歡路易莎的餐點，但是相比下超商的微波食品便宜更多，還能帶回家自己微波,@zogizogi,0,2024-11-24 00:25:23,0,2025-02-20 09:22:56.118471,Louisa,強烈正面,3,價格
16,qvD8nvByXL0,"露易莎應該是割完最後一波韭菜之後
就準備......",@carolli5784,0,2024-11-04 17:23:26,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
17,qvD8nvByXL0,幾乎每間路易莎的廁所都很噁...,@姓氏名字-i5i,0,2024-11-03 12:29:26,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
19,qvD8nvByXL0,路易莎的廁所太髒⋯⋯很多家都是,@Saynila,0,2024-11-01 12:51:00,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
22,qvD8nvByXL0,"😂路易莎網速約10 M,麥味登我家附近竟然中嘉寬頻500 M雙向！！！ 而且漢堡還大一點",@skytien9517,0,2024-10-31 23:34:06,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
24,qvD8nvByXL0,路易莎設個低消就能解決了😗,@貓咪咪-t7u,1,2024-10-31 07:30:32,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
25,qvD8nvByXL0,我比較喜歡路易莎,@貓咪咪-t7u,0,2024-10-31 07:27:04,0,2025-02-20 09:22:56.118471,Louisa,強烈正面,3,其他
28,qvD8nvByXL0,我是一個外送員常常拿外送但是 星巴克的出餐速度超級慢的 每次去拿餐每次都要等 我不曉得是不是有我是外送員 一樣是拿路易莎跟星巴克我覺得星巴克的 員工對外送員 並沒有很親切 我的感受路易莎的員工比較親切,@游麗月-i7b,0,2024-10-31 03:19:26,0,2025-02-20 09:22:56.118471,Louisa,中性,0,服務
29,qvD8nvByXL0,"我覺得星巴克是有富爸爸的關係，定價高，說真的咖啡普普，價格拉高，桌子故意設計的很小（讓人不去整天耗在那裡），優點：是餐點是比路易莎多樣選擇，選擇的點都是較重要的位置，服務人員是比較受訓練更紮實（應該薪水也相對L高（我猜），
但除非必要是不會去那裡，經常在會去咖啡店，但一年去不到一次星巴克，我支持路易莎，內湖葫洲站附近的這一家服務態度很好👍",@鄒碧枝,0,2024-10-31 01:24:47,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質、服務、價格
32,qvD8nvByXL0,路易莎的熟食很貴，還不好吃，別怪學生不買，因為真的很難吃（筆管麵）沒味道全部都是油硬到不行，是我今年吃過最難吃的東西，第二難吃的是路易莎的紅茶，是很便宜，但跟喝清潔劑沒有區別，真的不會讓人想要再點第二遍，而且我走進去我的珍奶喝到一半就被收走，因為先去做頭髮（那時候買的），結果說不能帶進去，幫我冰起來，最後直接硬掉，讓人真的會想要去星巴克，至少服務態度不會這樣，東西不會這麼難吃，130買了個垃圾，比711還不如😅,@Jenny-ur6ph,0,2024-10-30 14:09:50,0,2025-02-20 09:22:56.118471,Louisa,負面,-2,品質、服務、價格
33,qvD8nvByXL0,"路易莎的餐點就像是傳統市場的味道,就像喝咖啡配蚵仔煎一樣,味道非常怪",@huangtingyu1306,0,2024-10-30 09:20:53,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
35,qvD8nvByXL0,路易莎可以賣簡餐 跟賣書,@台客w,0,2024-10-29 04:46:47,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
38,qvD8nvByXL0,不驚訝呀！ 路易莎 倒了一堆 你不知道嗎？ 還有星巴克比路易莎便宜耶！ 星巴克拿鐵兩杯150 路易莎一杯100  你真的懂嗎？,@LawrenceChi,1,2024-10-29 00:55:37,0,2025-02-20 09:22:56.118471,Louisa,中性,0,價格
39,qvD8nvByXL0,路易莎的餐食非常不好吃,@林欣怡-d5e,0,2024-10-28 23:56:41,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
43,qvD8nvByXL0,我在星巴克都坐整天，我在路易莎都坐1小時。,@蔣禎華,0,2024-10-28 04:29:41,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
49,qvD8nvByXL0,我還看過把路易莎當筆電回修中心的，還現場報價現場回修耶🤣,@哈哈哈哈-b2x,0,2024-10-21 02:26:23,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
50,qvD8nvByXL0,"1.路易莎超難喝
2.路易莎東西不好吃
3.路易莎非總公司直營品質落差太大了
4就因為便宜 去的都是學生沒有消費能力
5路易莎裝潢太明亮了⋯",@user-xg7tx5jk8r,0,2024-10-20 12:12:37,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-7,品質、價格、環境
55,qvD8nvByXL0,加盟商賺的是原物料錢，貨叫越多總公司就賺錢，誰管你加盟族怎麼賺。不如路易莎跟麥味登合作改名“路易味登”加盟界的L.V.好了。,@maxliu700123,0,2024-10-19 06:33:46,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
57,qvD8nvByXL0,路易莎的員工態度才是最大問題,@葉銘鎰-d7n,0,2024-10-19 01:39:25,0,2025-02-20 09:22:56.118471,Louisa,中性,0,服務
60,qvD8nvByXL0,謝謝分享~家中有路易莎~還蠻常去消費的!,@gacctom,1,2024-10-17 06:45:25,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
61,qvD8nvByXL0,"去路易莎K書的都很白癡==
咖啡廳就是拿來放鬆聊天
一堆還在那邊白眼別人
要讀書去圖書館不用出來假掰
你只是把書與資料從家裡背去咖啡廳
每次去外帶咖啡看到一票不知道到底在幹嘛",@SisterHikawa,0,2024-10-17 05:38:16,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
62,qvD8nvByXL0,星巴克一杯咖啡價是路易莎3倍,@jennywu2164,0,2024-10-17 05:24:22,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
70,qvD8nvByXL0,我覺得路易莎會走向85度c的道路,@paulchiu7713ify,0,2024-10-15 01:56:00,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
73,qvD8nvByXL0,我不會去路易莎 裝潢、椅子舒適度都輸星巴克 還有一堆國高中生在讀書 除非能趕走買杯咖啡佔位整天的學生,@pineapplebear1,1,2024-10-14 05:18:53,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質、環境
75,qvD8nvByXL0,我家附近星巴克燈光很昏暗，沒有人可以在裡面看書，給露易莎參考一下。,@cocoamar3010,0,2024-10-13 09:57:09,0,2025-02-20 09:22:56.118471,Louisa,中性,0,環境
76,qvD8nvByXL0,"我就是不爽路易莎讓大家把他當K書中心
所以才不去路易莎消費
路易莎既然把學生當主要客群
我們這些有錢的中間世代就不用花錢在他們身上了
再加上路易莎各飲料店間的品質不穩定
常常喝到難喝的飲料
就更不想買了 連外帶都不買",@FreeCat77,0,2024-10-13 07:14:41,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-4,品質
81,qvD8nvByXL0,去路易莎讀書就是讚 能充電又能吃東西就是快樂,@Ives-19cm,1,2024-10-10 11:28:50,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
86,qvD8nvByXL0,"路易莎自8月下旬至10月上旬陸續公告多筆「從事衍生性商品交易達所訂個別契約損失上限」，路易莎昨總結說明，有關衍生性商品交易，今年截至9月底，認列未實現損失金額新台幣784萬8,000元、認列已實現損失金額453萬5,000元。21 小時前",@你好-s8g,0,2024-10-09 12:08:33,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
87,qvD8nvByXL0,路易莎很多店的位置是在巷弄裡，比較像社區型咖啡店，營收只有星巴克的三成很正常，非直營業主很難投入高租金的店面，當企業一開始走的是加盟路線，就代表經營者無法參與更大規模的市場搏弈，簡單説路易莎的營運模式目標不該是星巴克,@Jasonscotty66,0,2024-10-09 00:49:29,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質、環境
88,qvD8nvByXL0,蘆洲中正路前兩年新開一家路易莎，一樣複製沿用路易莎特有冷感沒欠你錢服務態度。二樓座位區像是小桌椅爆滿的教室，擺設毫無美感和氛圍，而且不吸引人，生意一般般。,@AubreyRich-le7xx,3,2024-10-09 00:30:41,0,2025-02-20 09:22:56.118471,Louisa,中性,0,服務、環境
90,qvD8nvByXL0,路易莎服務態度不好,@ayrtonyang,0,2024-10-08 13:54:20,0,2025-02-20 09:22:56.118471,Louisa,中性,0,服務
91,qvD8nvByXL0,"自己所舉的品牌轉型的例子，感覺都不是很恰當！所舉的Toyota和乾杯燒肉的例子，他們都不是典型的加盟品牌，總部所需面對的問題和考量也不一樣～
例如Toyota的新品牌Lexus的銷售和維修也是交給原有的車商；但是如果路易莎總部要開發新的品牌，重心勢必會放在新品牌，那原有的路易莎加盟門市可能就會變成孤兒⋯",@lidongchang7691,0,2024-10-07 13:28:50,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
92,qvD8nvByXL0,"竹北晚上不能喝路易莎
竹北的路易莎六點多都打烊了
我根本沒辦法捧場啊",@waynexu3923,0,2024-10-07 10:30:34,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
93,qvD8nvByXL0,"不只露易莎,所有便利商店都該收掉用餐區,因為中國人只會占便宜不會有同理心跟自我要求,只要不用錢就算用不到,自己不吃也要去拿!!!!免費沒拿感覺自己吃虧!!",@陳宗緯-e5d,0,2024-10-07 10:02:29,0,2025-02-20 09:22:56.118471,Louisa,中性,0,價格
99,qvD8nvByXL0,"喜歡台中高鐵站路易莎的設計風格簡約時尚
整體質感提升不少吸引很多白領客群",@陳純彗,0,2024-10-05 02:43:33,0,2025-02-20 09:22:56.118471,Louisa,強烈正面,3,其他
126,r23npECJFvE,路易莎竟然進軍吃到飽😂,@aileenli3000,6,2025-01-15 18:25:38,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
134,r23npECJFvE,看得出來路易莎很想擺脫廉價讀書咖啡館的形象，好好笑，還精品勒,@迅雷不及掩耳盜鈴-b2m,0,2025-01-15 15:45:50,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
143,r23npECJFvE,這間也太有特色😂身為每天一杯路易莎咖啡的重度愛好者又是美食成癮者真的好想去喔！,@championEat,1,2025-01-15 09:03:30,0,2025-02-20 09:22:56.118471,Louisa,正面,2,品質
149,r23npECJFvE,"我覺得不用一直說""路易莎""當然你如果是業配就當我沒說~",@何小雨-d6z,0,2025-01-15 04:16:43,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
175,r23npECJFvE,靠!! 今晚意外看到這視頻，才知道原來路易莎不只賣咖啡，感覺cp值不錯啊。但我正在節食卻看你一副津津有味的樣子，這位傑克實在壞心啊~ 不廢話，明天就去訂位!,@AXF-r6f,18,2025-01-14 14:47:26,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
197,r23npECJFvE,早上才來一杯路易莎的說🙊,@抽油醃雞,0,2025-01-14 11:35:08,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
201,FAZZeQt4tW0,此生還沒踏進路易莎過  哈哈哈,@khsk1017,0,2025-02-01 09:44:13,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
202,zSXXpgN3AkU,"1:20   介紹路易莎美食
4:23   限時動態
5:04   介紹路易莎
6:05   連鎖咖啡店分析
7:45   瑞幸咖啡個案介紹
9:40   商業模式(上)
10:52 商業模式(下)
12:00  結論
13:50  幕後花絮",@梁修溢,0,2020-06-21 22:56:52,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
204,zSXXpgN3AkU,"你們的影片好繽紛🥰看得出來很用心～
想請問你們，影片裡面在給路易莎的建議裡有提到說要加強稽查，那請問派神秘客到店裡考核，你們認為真的能有效控管品質嗎？要如何篩選神秘客？神秘客是否真的能客觀給出評價？",@needle__,2,2020-06-21 08:22:19,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
211,UTjONyBTlLQ,路易莎就是因為擴展快速策略，品質明顯參不齊。對咖啡稍有研究的消費者來說，Cama的品質比路易莎好很多，用同品項就可以分別出差異。以品牌角度來看，個人比較傾向嚴加控管的方式去塑造質感好的形象,@serin8898,7,2023-11-06 01:49:29,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-3,品質
213,UTjONyBTlLQ,"Cama太讚了 很好喝
相對的路易莎就比較不穩定",@dunk23king,4,2023-03-30 16:15:48,0,2025-02-20 09:22:56.118471,Louisa,強烈正面,5,其他
215,_jLT3mX77F0,路易莎靠K書學生撐場,@周同學-s3q,1,2024-12-10 08:44:11,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
216,_jLT3mX77F0,對 每一家路易莎的做餐品質及口味 也是差很多的。,@彭康家,0,2024-12-08 09:51:47,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-3,品質
218,_jLT3mX77F0,露易莎再不改善就是步入85度C的後塵。,@BS-xg8fi,4,2024-12-01 08:08:16,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
222,_XfAnHVKIic,路易莎這個慣老闆!!幹!樣樣來!!!,@stanleyhsu2359,0,2023-10-20 07:26:47,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
223,_XfAnHVKIic,"440萬 買一個垃圾品牌 上層吸店長的血 店長在吸正職跟工讀的血 加盟之後還沒賺到錢又虧損 錢繳了有去無回 又想著如果把正值跟工讀都吸乾會離職自己下來做得要死
露易莎比直銷還可怕 不僅把你騙近來 還讓你出不去 只能當血汗勞工 當加盟店長比工讀生上班1小時的平均值還低",@柔道部主將黑熊,0,2021-03-05 18:00:53,0,2025-02-20 09:22:56.118471,Louisa,中性,0,服務
235,_XfAnHVKIic,露易莎不要打壞自己名聲!,@XNeo9999,1,2020-11-25 03:22:40,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
243,_XfAnHVKIic,T霸被解約？好巧家樓下的路易莎也裝T霸欸,@endjexejac,0,2020-11-25 00:43:01,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
248,_XfAnHVKIic,其實路易莎看似有商機 蠻多加盟商還在處於賠錢中,@s00489,0,2020-11-24 22:45:24,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
251,_XfAnHVKIic,路易莎這麼糟糕哦？,@黃翔榆-y9v,0,2020-11-24 21:37:12,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-3,其他
263,_XfAnHVKIic,路易莎的茶，我覺得超難喝,@kennychiu647,1,2020-11-24 17:36:15,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-4,其他
264,_XfAnHVKIic,好噁心～路易莎？是愛殺吧～看到活口加盟就即殺吧。,@ilovefeng,0,2020-11-24 17:23:21,0,2025-02-20 09:22:56.118471,Louisa,負面,-2,其他
271,_XfAnHVKIic,天啊，原來這就是露易莎阿,@HARKVIVIN,5,2020-11-24 16:27:09,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
274,_XfAnHVKIic,路易莎這作風感覺是吸血吸到不擇手段了,@badapple817,34,2020-11-24 16:01:27,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
277,_XfAnHVKIic,還好有看到，朋友想開咖啡色在大安森林公園附近，有提過路易莎還好沒談成，改在慶城街。真是萬幸。,@黃玲很好做自己,13,2020-11-24 15:39:19,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
279,_XfAnHVKIic,........路易莎 你怎麼了!? 怎麼這樣,@林冠廷-c8n,2,2020-11-24 15:29:05,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
312,xXZEAWP3kUc,我猜老闆是加盟路易莎,@周志峰-w2y,8,2021-03-19 16:19:33,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
325,xhlBy8EyUoI,"想說第1名是哪隊？  google 一下
""無懼路易莎宜中三俠 匯盛國際「強」勢回歸、霸氣衛冕

107年度社會甲組籃球賽在昨日「默默」結束了，去年冠軍匯盛國際今年不但在陣容上補進甫自富邦勇士退休的控衛吳永仁，備戰已久的前SBL台銀退役球星許致強也整軍待發，準備在這場戰役中大顯身手、強勢回歸。匯盛國際整場維持小幅領先，對手路易莎陣中擁有昔日宜中三俠王男桂、林志隆、高天麟、再加上前璞園退役球員黃啟峰在第三節發威，將比數追至四分差的拉鋸，但匯盛國際靠著許致強及許翊誠攔下的禁區優勢，製造許多三分打機會在末節逐漸拉開比數，終場便以82：66衛冕成功。""
還有爛協的鳥網頁 搜尋 ""社會甲組籃球聯賽""
""很抱歉，您搜尋的關鍵字 社會甲組籃球聯賽 並沒有結果！""
比丁不守台還鳥的還真不容易",@topstr,0,2019-11-01 10:30:58,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-6,其他
331,GfFrYMMvJQA,想超越星巴克就要有大企業家的氣度; 直擊你們的員工在台中高鐵站，驅趕老人家(90歲以上了)坐在他們路易莎的椅子吃麥香鷄，因為他家人還在排隊買杯路易莎的咖啡和便當，家屬難忍抱怨，路易莎員工居然和顧客吵起來，你們怎麼說？！,@lilolotus139,1,2023-10-14 08:33:59,0,2025-02-20 09:22:56.118471,Louisa,正面,2,品質
332,GfFrYMMvJQA,厲害 佩服 我超愛路易莎的,@Jie7797,1,2023-03-13 12:51:47,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
334,GfFrYMMvJQA,"我有50萬 也不見得可以開成這樣
咖啡好不好喝
真的要看做咖啡的人
我本人是咖啡師 路易莎分店絕對有雷的
但也有水準之上的
不管是camma 星巴克 或是任何有名小店
都一樣
就跟台大也有廢渣同樣道理
真的是不需要把別人批評成這樣欸😅
這不過是一則給正在為夢想努力的人正面能量的故事嗎？
說別人後悔就收掉啊的人
可能真的沒有對一件事是充滿熱情
但踏進去之後知道有多困難
放棄又不甘心百感交集的夢想吧！！！
難怪你只能在網路上嘴
而不是看到別人的努力😌😌😌😌😌",@coffeeholic1111,17,2022-06-23 02:45:38,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質、服務
336,GfFrYMMvJQA,路易莎只有台北的店能喝，其他的的都不是一般差,@rgohoo,2,2022-01-09 02:21:09,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-3,其他
340,GfFrYMMvJQA,我最愛路易莎,@沅忻,0,2021-05-23 07:04:28,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
346,GfFrYMMvJQA,"2723 美食-KY如果再不加油改變創新的話...會被打趴...以前我都去85度C,現在改去路易莎",@Sammy-uq8hg,5,2020-11-22 12:03:25,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
353,GfFrYMMvJQA,我以為路易莎是國外的牌子,@ceh2456,4,2020-02-12 20:03:45,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
359,s4iVDY1mEww,喝過路易莎咖啡，真的味道差星巴克，但平價。,@ivykang1900,0,2019-10-18 15:49:02,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-3,品質
365,dtyir7-ryyM,去過很多間路易莎了，我對路易莎的印象已經是店員惡劣的咖啡店，剛剛人在士林想去喝咖啡，查了之後附近有間路易莎，想說這間還沒打烊那就去這間吧，但立刻發現不行要先看看Google評論，結果一看沒錯，店員在店裡罵XX娘，直接決定不去了。,@六七五-u8o,2,2024-10-09 09:18:06,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質、服務
366,o_ibpxumB_M,我去路易莎都只喝紅茶欸 因為40元可以坐一整天 如果要喝咖啡還是喝cama比較好喝吧?,@Ken7788,0,2024-12-09 09:21:42,0,2025-02-20 09:22:56.118471,Louisa,強烈正面,3,品質
367,o_ibpxumB_M,"可是路易莎服務很差,臉都很臭,好喝度是Cama比較好喝",@milkasu,0,2024-12-08 10:37:16,0,2025-02-20 09:22:56.118471,Louisa,中性,0,服務
368,o_ibpxumB_M,路易莎是加盟的，星巴克是直營的，分店品質的穩定度還是有差,@SeafoodCurry,0,2024-12-03 06:43:52,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-3,品質
369,o_ibpxumB_M,路易莎咖啡的品質比星巴克好，但每家店的水準參差不齊,@vincentchen7307,1,2024-12-01 03:22:06,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-3,品質
374,Rvq8NUGwflk,對於常常在路易莎讀書的我這個真的很讚😍只是抹茶不能喝啊....,@楊芝華,0,2021-07-24 15:11:06,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
376,Rvq8NUGwflk,路易莎太貴...我好窮,@bdc9561,0,2021-04-04 00:34:08,0,2025-02-20 09:22:56.118471,Louisa,負面,-2,價格
412,Rvq8NUGwflk,"終於有路易莎了😍😍
我覺得連鎖店可以做一輪🤣",@Kellylin84,1,2020-12-21 10:23:52,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
427,Rvq8NUGwflk,很多分店的鮪魚少到靠北，氣到再也不買路易莎,@游人翰-c8r,2,2020-12-20 18:09:50,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
429,Rvq8NUGwflk,"日曬耶加cp值高 哥哥懂喝👍

解釋一下 
太妃糖紅茶只有太妃糖香氣本身無甜分
喝到的甜來自於此款飲品是有加蜂蜜
甜度不高只是提味效果
但我知道蜂蜜對減脂人來說是禁忌 
如果是無糖控可以跟店員說去蜜喔!

感謝哥哥介紹路易莎🥰
分享推推👍",@takkitamura7724,5,2020-12-20 16:23:26,0,2025-02-20 09:22:56.118471,Louisa,強烈正面,4,服務
431,Rvq8NUGwflk,身為路易莎店員，這影片拍的不錯喔😍,@許庭偉-h7t,1,2020-12-20 16:06:16,0,2025-02-20 09:22:56.118471,Louisa,中性,0,服務
442,Rvq8NUGwflk,"每個禮拜吃四次以上路易莎
看到這部影片真的眼淚要噴出來QQ",@martinayang7088,1,2020-12-20 13:02:03,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
448,Rvq8NUGwflk,對於一個路易莎愛好者來說這部影片的超級實用,@騰-h2b,109,2020-12-20 12:42:21,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
461,08XMCqx7iHA,謝謝拿拿摳做這一集，這樣以後我去路易莎就買得到蘋果派了！,@ilovejigen,0,2022-05-13 04:36:19,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
467,08XMCqx7iHA,看了影片後今天就衝去路易莎買，意外發現白蘭地生巧克力片也很好吃，推薦,@f710718,0,2021-11-28 11:53:34,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
469,08XMCqx7iHA,"第一次吃路易莎甜點就是愛情靈藥
超好吃 吃一次直接愛上",@あかり-s1s8w,0,2021-11-26 15:38:46,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
474,08XMCqx7iHA,超愛路易莎的，甜點我也愛爆,@oray8671,0,2021-11-22 20:01:57,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
476,08XMCqx7iHA,本人放學後就常常去路易莎（一個禮拜五天 有三到四天都會去） 比較常吃青檸塔跟愛情靈藥 吃過幾個蛋糕 常吃的這兩個比較好吃哈哈哈 脆皮泡芙就蠻甜的 奶油有點膩,@yyu_tta_1026,0,2021-11-20 06:21:58,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
484,08XMCqx7iHA,當我想在露易莎讀書但只點一個瑪德蓮感覺太奧客，愛情靈藥真的是靈藥。(蛋糕吃完留一個盤子就沒有人會發現你只花了35就坐一整天),@hannalee561,0,2021-10-16 17:49:40,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
486,08XMCqx7iHA,"愛情靈藥微波之後也很好吃唷(⁎⁍̴̛ᴗ⁍̴̛⁎)
（路易莎小pt路過",@hanhanlin322,0,2021-10-15 15:22:48,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
494,08XMCqx7iHA,路易莎的泡芙很像巨大金莎,@by1280bye,0,2021-10-12 02:48:21,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
496,08XMCqx7iHA,"路易莎的咖啡焦糖核桃派很好吃！
苦咖啡粉加上焦糖核桃整個厲害，塔皮也是好吃的。
希望拿拿摳下次可以試試看",@alionshappyhour,1,2021-10-11 14:03:58,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
502,08XMCqx7iHA,"真的被提拉米蘇風味蛋糕詐騙過!!!
那天在抉擇要買25的提拉米蘇的切片還是80的露易莎的盒裝
被外觀打動第一次嘗試 回來差點被氣死
裡面的海面蛋糕根本是白吐司!!!!!!!
提拉米蘇的乳酪和濕潤感一點點都沒有
從此不願再踏入露易莎!!!!!氣鼠!!!!請為他正名提拉米蘇風味蛋糕!!!!!!",@jessicayeh1617,0,2021-10-08 06:19:20,0,2025-02-20 09:22:56.118471,Louisa,強烈負面,-3,品質
504,08XMCqx7iHA,"愛情靈藥烤過後超好吃!!
之前去路易莎職員幫我烤
完全 驚 為 天 人",@pennylu1599,5,2021-10-06 05:21:38,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
534,08XMCqx7iHA,看了這集去路易莎買了檸檬塔跟愛情靈藥，真的很好吃，CP值很高，謝謝拿拿摳介紹。,@mrshuang0222,7,2021-07-30 08:10:07,0,2025-02-20 09:22:56.118471,Louisa,正面,2,價格
537,08XMCqx7iHA,"露易莎一直是我心目中的平價甜點難波萬，每次都是專程去吃甜點不是去喝咖啡ＸＤ
熱壓吐司也夭壽好吃！",@pointless228,6,2021-07-29 08:27:52,0,2025-02-20 09:22:56.118471,Louisa,中性,0,品質
542,08XMCqx7iHA,路易莎的提拉米蘇沒有用手指餅乾～,@demoschien1843,0,2021-07-28 17:42:03,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
543,08XMCqx7iHA,真的覺得桂花紫薯乳酪是路易莎最好吃ㄉ甜點～～,@邱相綺,5,2021-07-28 16:26:11,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
546,08XMCqx7iHA,去路易莎，請勇敢說出：我要愛情靈藥！！！,@sd137xyz8,0,2021-07-28 13:09:04,0,2025-02-20 09:22:56.118471,Louisa,正面,2,其他
550,08XMCqx7iHA,路易莎檸檬塔很棒，脆皮泡芙的出現無法理解，失去泡芙的意義。,@黃やまと,0,2021-07-28 10:26:45,0,2025-02-20 09:22:56.118471,Louisa,強烈正面,3,其他
623,C9jCFhUjq-g,一個小時要90 那不如直接去坐路易莎 CP點在哪🤔,@i734956,0,2023-07-23 17:47:55,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
674,CuUc727K-ZM,不要當路易莎的客戶要當路易莎的股東才對😊😊😊,@政仲陳,0,2024-11-12 01:54:15,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
677,CuUc727K-ZM,路易莎...一個小小的嘉義市就開了三家,@CoolAsIce3927,0,2024-09-05 02:59:20,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
682,CuUc727K-ZM,我們家附近的路易莎倒了ㄧ間，另一間還在缺工,@sarahhsieh2764,0,2024-08-28 22:48:41,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
684,CuUc727K-ZM,我好姊妹就在路易莎上班 長知識了XDD,@Poison_毒藥醬,0,2024-08-27 00:20:31,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
685,CuUc727K-ZM,不會倒？我家附近的路易莎，營業時間剩下原先的一半！早上八點到晚上六點！,@s894318,0,2024-08-26 19:02:16,0,2025-02-20 09:22:56.118471,Louisa,中性,0,其他
